FileName,MoleculeListName,MoleculeName,PrecursorMz,ProductMz,RetentionTime,StartTime,EndTime,Area,Height,AcquiredTime
PLASMA_LTR,PG,PG(18:2_22:4),821.534,331.264,7.783899784,7.149499893,7.808300018,244.4251251,227.3044586,03/14/2021 05:33:51
Sample_1,PG,PG(18:2_22:4),821.534,331.264,7.374266624,7.14746666,7.815266609,229.7393494,163.1723175,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(18:2_22:5),819.518,329.249,7.040016651,6.993216515,7.367616653,1218.446411,333,03/14/2021 05:33:51
Sample_1,PG,PG(18:2_22:5),819.518,329.249,7.14744997,6.982249737,7.371649742,854.8776855,666.1314697,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(18:2_22:6),817.503,327.233,6.230716705,6.166717052,6.781116962,1914.972778,975.0908813,03/14/2021 05:33:51
Sample_1,PG,PG(18:2_22:6),817.503,327.233,6.761099815,6.164199829,6.786499977,1082.722168,333,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_16:1),775.549,253.217,7.26453352,7.159233093,7.393233299,12345.64063,3223.364746,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_16:1),775.549,253.217,7.278833389,7.160833359,7.39683342,18304.5625,3558.683594,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_18:1),803.581,281.249,8.525099754,8.318099976,8.696100235,149597.5625,25646.94531,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_18:1),803.581,281.249,8.527966499,8.3173666,8.699565887,139722.2656,24865.91992,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_18:2),801.565,279.233,7.540783405,7.379583359,7.813583374,764951.625,141144.0781,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_18:2),801.565,279.233,7.545716763,7.380616665,7.81241703,139984.7031,27926.53516,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_18:3),799.549,277.217,6.807799816,6.677299976,6.894800186,5655.285156,1289.007324,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_18:3),799.549,277.217,6.801100254,6.681100368,6.906100273,2191.73291,926.8283081,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_20:1),831.612,309.28,9.280982971,9.161283493,9.400683403,11367.33008,4881.354004,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_20:1),831.612,309.28,9.281415939,9.171815872,9.404716492,11621.70117,3681.216553,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_20:2),829.596,307.264,8.714500427,8.624500275,8.822500229,4483.437012,1333,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_20:2),829.596,307.264,8.693083763,8.622883797,8.825683594,2076.635742,653.6699829,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_20:3),827.581,305.249,7.877799988,7.729000092,8.138199806,38494.13672,6821.129395,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_20:3),827.581,305.249,7.887283325,7.738483429,8.13528347,14440.3623,2235.731445,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_20:4),825.565,303.233,7.395466805,7.234266758,7.643466473,347163.9063,64383.58203,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_20:4),825.565,303.233,7.410367012,7.233966827,7.637166977,207930.375,36938.76172,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_20:5),823.549,301.217,6.685950279,6.551850319,6.805150032,12012.52051,2926.410645,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_20:5),823.549,301.217,6.696416855,6.541416645,6.804916859,5663.824219,1203.582764,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_22:4),853.596,331.264,8.305933952,8.188933372,8.422933578,14268.87012,3000,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_22:4),853.596,331.264,8.298433304,8.190433502,8.424433708,15090.26855,4316.579102,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_22:5),851.581,329.249,7.468083382,7.35828352,7.577883244,34703.84766,6860.633789,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_22:5),851.581,329.249,7.463600159,7.362800121,7.577000141,28399.37109,6202.820801,03/13/2021 16:21:44
PLASMA_LTR,PG,PG(20:0_22:6),849.565,327.233,7.11014986,7.006150246,7.240149975,8132.115723,2324.42041,03/14/2021 05:33:51
Sample_1,PG,PG(20:0_22:6),849.565,327.233,7.110133171,7.006633282,7.236633301,14249.50391,4507.90918,03/13/2021 16:21:44
PLASMA_LTR,PG,SIL_PG(15:0_18:1)_d7_SPLASH,740.552,288.298,5.602566719,5.454066753,5.859066963,1771131.125,410026.7188,03/14/2021 05:33:51
Sample_1,PG,SIL_PG(15:0_18:1)_d7_SPLASH,740.552,288.298,5.607666492,5.459166527,5.864166737,1856524.875,468394.8438,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_14:0),753.456,227.202,4.597750187,4.352016449,4.761166573,210.4559937,333,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_14:0),753.456,227.202,4.489866734,4.350649834,4.764966488,498.1431885,1000,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_18:1),807.503,281.249,5.09626627,5.038666248,5.175466537,4479.214844,1633.962402,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_18:1),807.503,281.249,5.112466812,5.041466713,5.169266701,2991.143066,1627.409912,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_18:2),805.487,279.233,5.321883202,4.839982986,5.413383007,617.9728394,302.7222595,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_18:2),805.487,279.233,5.057466507,4.843966484,5.411266327,143.7028656,287.7146301,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_18:3),803.472,277.217,4.398683548,4.398683548,5.057483673,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_18:3),803.472,277.217,4.402933121,4.402933121,5.063733101,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_20:1),835.534,309.28,6.221916676,6.046416759,6.707916737,254.0237885,219.0749817,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_20:1),835.534,309.28,6.536733627,6.054133415,6.714533329,293.0044556,218.0125732,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_20:2),833.518,307.264,5.360549927,5.360549927,6.022049904,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_20:2),833.518,307.264,5.356833458,5.356833458,6.018333435,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_20:3),831.503,305.249,4.981699944,4.981699944,5.636899948,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_20:3),831.503,305.249,4.979249954,4.979249954,5.641649723,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_20:4),829.487,303.233,4.720499992,4.720499992,5.379299641,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_20:4),829.487,303.233,4.718333244,4.718333244,5.38323307,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_20:5),827.472,301.217,4.436200142,4.199116707,4.554150105,94.56704712,333,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_20:5),827.472,301.217,4.197800159,4.197800159,4.552783489,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_22:4),857.518,331.264,5.168533325,5.168533325,5.830033302,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_22:4),857.518,331.264,5.246399879,5.165400028,5.826900005,221.8093567,193.391571,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_22:5),855.503,329.249,5.324816704,4.708716869,5.379716873,170.4783325,254.3216858,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_22:5),855.503,329.249,4.71293354,4.71293354,5.371733189,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:0_22:6),853.487,327.233,4.292850018,4.292850018,4.951649666,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:0_22:6),853.487,327.233,4.379883289,4.291383266,4.94628334,99.20628357,221.2758636,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(14:1_14:1),749.4,225.2,3.091583252,3.091583252,3.733283281,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(14:1_14:1),749.4,225.2,3.265366793,3.094566822,3.735066652,692.1348877,1023.954468,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_14:0),781.487,227.202,5.053399563,4.980199814,5.089999676,3056.918213,1256.290039,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_14:0),781.487,227.202,5.025217056,4.982616901,5.08911705,2470.744385,1667,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_16:0),809.518,255.233,5.727433205,5.63293314,5.835433483,91496.44531,25492.95313,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_16:0),809.518,255.233,5.736416817,5.628416538,5.830916882,70596.07813,16637.62305,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_16:1),807.503,253.217,5.134266376,5.06226635,5.22786665,84347.96094,27385.72852,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_16:1),807.503,253.217,5.150183201,5.057883263,5.228283405,120271.8594,28462.57227,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_18:0),837.55,283.264,6.603000164,6.486999989,6.71900034,21306.51367,7447.022949,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_18:0),837.55,283.264,6.610300064,6.486299992,6.718800068,9575.53418,2396.288574,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_18:1),835.534,281.249,5.822916985,5.660916805,6.079416752,558792.9375,111708.7266,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_18:1),835.534,281.249,5.856950283,5.655950069,6.084750175,354997.375,67823.40625,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_18:2),833.518,279.233,5.29278326,5.168183327,5.586483479,780881,192603.8594,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_18:2),833.518,279.233,5.316899776,5.165599823,5.583899975,238969.875,58045.74609,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_18:3),831.502,277.218,4.987900257,4.847599983,5.04279995,1859.799072,742.0673828,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_18:3),831.502,277.218,4.912666798,4.84556675,5.040766716,2837.644287,1174.387817,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_20:1),863.565,309.28,6.651550293,6.579050064,6.767549992,4088.895752,2965.687988,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_20:1),863.565,309.28,6.669333458,6.576333523,6.777833462,2683.020508,736.3196411,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_20:2),861.55,307.264,5.958216667,5.863717079,6.079716682,22268.76172,5868.044922,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_20:2),861.55,307.264,5.965850353,5.872050285,6.073050022,1730.529907,726.8793335,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_20:3),859.534,305.249,5.508066654,5.373066902,5.805066586,134072.1875,27219.25781,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_20:3),859.534,305.249,5.513166428,5.378166676,5.810166359,47630.20313,7270.881348,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_20:4),857.518,303.233,5.233649731,5.125649929,5.428050041,377304.3438,101383.6016,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_20:4),857.518,303.233,5.238299847,5.130300045,5.425499916,225528.9531,64909.79688,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_20:5),855.503,301.217,4.816449642,4.810349941,4.889649868,1084.075317,512.5283813,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_20:5),855.503,301.217,4.875283241,4.811482906,4.892683029,737.0720215,481.0976868,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_22:4),885.55,331.264,5.739983082,5.63198328,5.861483097,19711.78711,5832.645508,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_22:4),885.55,331.264,5.761516571,5.640016556,5.856016636,9727.741211,4027.038086,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_22:5),883.534,329.249,5.303333282,5.214333057,5.365633011,27002.0918,7308.628906,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_22:5),883.534,329.249,5.29185009,5.211750031,5.37195015,27504,8430.519531,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(16:0_22:6),881.518,327.233,5.103466511,5.024266243,5.189866543,9140.149414,4093.993896,03/14/2021 05:33:51
Sample_1,PI,PI(16:0_22:6),881.518,327.233,5.105366707,5.027266979,5.190567017,10536.67285,2971.905029,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_14:0),809.518,227.202,5.700433254,5.619433403,5.794933319,1081.474854,622.1325073,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_14:0),809.518,227.202,5.736416817,5.614916801,5.803916454,1917.00061,1000,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_16:1),835.534,253.217,5.849933147,5.755433083,5.984933376,110013.5391,25465.85938,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_16:1),835.534,253.217,5.857183456,5.763383389,5.977783203,134645.0156,28491.64453,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_18:0),865.581,283.264,6.673000336,6.484000206,6.915999889,278818.2813,49320.37891,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_18:0),865.581,283.264,6.667916775,6.474216938,6.906316757,317057.625,57190.15625,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_18:1),863.565,281.249,6.75304985,6.579050064,6.999549866,497849.125,87991.17188,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_18:1),863.565,281.249,6.746833324,6.576333523,6.994833469,205503.8438,28235.65039,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_18:2),861.55,279.233,6.052599907,5.917600155,6.322599888,1722445.375,376627.3125,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_18:2),861.55,279.233,6.075766563,5.923366547,6.317066669,395996.5625,93231.98438,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_18:3),859.534,277.217,5.668266773,5.506266594,5.789766788,21993.76953,4137.79248,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_18:3),859.534,277.217,5.569383621,5.501883507,5.785383701,4098.388184,1414.265259,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_20:0),893.612,283.264,7.792966843,7.65656662,7.966567039,307412.5625,64925.74219,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_20:0),893.612,283.264,7.797749996,7.646550179,7.974150181,483249.25,96613.57813,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_20:1),891.597,309.28,6.891466618,6.800466537,6.956466675,1009.281921,549.8950806,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_20:1),891.597,309.28,6.931133747,6.800133705,6.944233418,1052.646606,545.5577393,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_20:2),889.581,307.264,6.873316765,6.769316673,7.016316414,20893.99805,3839.610107,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_20:2),889.581,307.264,6.895366669,6.771366596,7.019366264,2788.308594,600.1286011,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_20:3),887.565,305.249,6.320316792,6.192317009,6.499516964,480701.9375,90039.09375,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_20:3),887.565,305.249,6.329299927,6.202299595,6.507099628,104120.3281,22331.50977,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_20:4),885.55,283.3,5.998833656,5.836833477,6.201333523,5319756.5,1042854.375,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_20:4),885.55,283.3,5.992666721,5.831866741,6.207066536,2754792.5,561613.125,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_20:5),883.534,301.217,5.518516541,5.383516788,5.613016605,6574.196289,1247.126465,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_20:5),883.534,301.217,5.474883556,5.380383492,5.609883308,9220.682617,2333,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_22:4),913.581,331.264,6.603983402,6.502483368,6.734483719,58752.69141,12663.37695,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_22:4),913.581,331.264,6.605783463,6.500783443,6.725783348,15521.98242,3972.896729,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_22:5),911.565,329.249,6.052599907,5.931099892,6.187600136,56972.03516,12266.98145,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_22:5),911.565,329.249,6.049816608,5.922816277,6.189516544,33930.22266,6895.88623,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:0_22:6),909.55,327.233,5.783816814,5.702816963,5.918817043,29510.60156,7980.900879,03/14/2021 05:33:51
Sample_1,PI,PI(18:0_22:6),909.55,327.233,5.81916666,5.711966515,5.912966728,24106.44141,6633.785645,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_16:1),833.518,281.249,5.197433472,5.132633209,5.348633289,25099.5,5222.291504,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_16:1),833.518,281.249,5.194833279,5.130033016,5.346033096,44277.44531,8863.671875,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_18:1),861.55,281.249,5.918033123,5.796533108,6.201533318,420236.5938,86221.50781,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_18:1),861.55,281.249,5.925583363,5.804983139,6.193583012,142062.875,22743.67969,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_18:2),859.534,279.233,5.374933243,5.253433228,5.644933224,296656.2813,52234.08984,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_18:2),859.534,279.233,5.353700161,5.259200096,5.650700092,44746.88281,6472.53125,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_18:3),857.518,277.217,4.393433571,4.367783546,4.472216606,1172.897339,621,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_18:3),857.518,277.217,4.37138319,4.37138319,4.470716476,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_20:1),889.581,309.28,6.948916912,6.913816929,7.182916641,614.697937,304.7460022,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_20:1),889.581,309.28,6.910383224,6.910383224,7.181783199,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_20:2),887.565,307.264,6.065849781,5.957849979,6.17385006,4608.869141,910.7023315,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_20:2),887.565,307.264,6.126566887,5.961466789,6.177366734,282.2158813,239.405304,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_20:3),885.55,305.249,5.593299866,5.47179985,5.863299847,30177.98242,3815.100342,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_20:3),885.55,305.249,5.683683395,5.467683315,5.859183311,5230.137695,1614.761719,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_20:4),883.534,303.233,5.312016964,5.18741703,5.579016685,150803.9844,20021.03906,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_20:4),883.534,303.233,5.405049801,5.189050198,5.580550194,67674,10452.55762,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_20:5),881.518,301.217,5.121133327,4.948333263,5.135533333,299.4825439,270.2475586,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_20:5),881.518,301.217,5.037283421,4.952083588,5.136683464,144.4603119,307.6683044,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_22:4),911.565,331.264,6.02733326,5.946333408,6.297333241,273.7969055,202.3050842,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_22:4),911.565,331.264,5.940599918,5.940599918,6.296199799,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_22:5),909.55,329.249,5.369949818,5.302449703,5.450949669,3603.060303,630.1131592,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_22:5),909.55,329.249,5.434299946,5.299299717,5.447799683,851.3323975,473.4725647,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:1_22:6),907.534,327.233,5.270366669,5.256866455,5.472866535,313.4595337,280.6756897,03/14/2021 05:33:51
Sample_1,PI,PI(18:1_22:6),907.534,327.233,5.288816452,5.261816502,5.477816582,185.3881836,222.7834625,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_16:1),831.503,279.233,4.805550098,4.720149994,4.860449791,3745.288086,1086.48877,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_16:1),831.503,279.233,4.808816433,4.720316887,4.861916542,2701.842285,1301.556396,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_18:2),857.518,279.233,4.903916836,4.842916965,5.068616867,26720.4043,8295.432617,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_18:2),857.518,279.233,5.017933369,4.841033459,5.072833538,1251.691772,528.7215576,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_18:3),855.503,277.217,4.546382904,4.521983147,4.601283073,748.5033569,701.6723022,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_18:3),855.503,277.217,4.520833492,4.520833492,4.597533226,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_20:1),887.565,309.28,6.120150089,6.012150288,6.187650204,3270.295898,855.9606934,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_20:1),887.565,309.28,6.102799892,6.01390028,6.191699982,532.7039185,376.0074768,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_20:2),885.55,307.264,5.738283634,5.603283405,5.859783649,821.6173096,698.0753784,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_20:2),885.55,307.264,5.759799957,5.611299992,5.867800236,535.5698853,219.6740417,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_20:3),883.534,305.249,5.26876688,5.206466675,5.446766853,157.8540344,169.9349213,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_20:3),883.534,305.249,5.229483604,5.211683273,5.443083286,177.8101501,247.8508759,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_20:4),881.518,303.233,5.076666355,5.004666328,5.148666382,3203.327637,1273.601196,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_20:4),881.518,303.233,5.057883263,5.008183479,5.150183201,431.4606628,333,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_20:5),879.503,301.217,4.410033703,4.410033703,5.068833351,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_20:5),879.503,301.217,4.566949844,4.407649994,5.068449974,105.7559128,214.7286072,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_22:4),909.55,331.264,5.422633171,5.422633171,6.084133148,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_22:4),909.55,331.264,5.418783188,5.418783188,6.080283165,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_22:5),907.534,329.249,4.947450161,4.947450161,5.501850128,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_22:5),907.534,329.249,5.065266609,4.951666832,5.498366833,144.7898712,313.0909729,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(18:2_22:6),905.518,327.233,4.793349743,4.585949898,5.000750065,121.5533142,213.4990234,03/14/2021 05:33:51
Sample_1,PI,PI(18:2_22:6),905.518,327.233,4.584616661,4.584616661,5.003516674,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_16:1),863.565,253.217,5.89776659,5.722266674,6.005766869,24682.25,3615.249023,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_16:1),863.565,253.217,5.839383602,5.717883587,6.001383781,21786.10938,3146.406982,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_18:1),891.597,281.249,6.79396677,6.615166664,6.957866669,71797.42969,9770.397461,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_18:1),891.597,281.249,6.763316631,6.62381649,6.949316502,81399.82031,12870.55176,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_18:2),889.581,279.233,6.014616489,5.893116474,6.122616291,35098.78125,6895.289551,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_18:2),889.581,279.233,6.021500111,5.887500286,6.115300179,6471.596191,1203.115356,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_18:3),887.565,277.217,5.415016651,5.374516964,5.55001688,772.5093994,333,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_18:3),887.565,277.217,5.371533394,5.371533394,5.54703331,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_20:1),919.628,309.28,7.804416656,7.717616558,7.891216755,1011.231689,333,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_20:1),919.628,309.28,7.826449871,7.714849949,7.888450146,3237.819092,915.6329346,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_20:2),917.612,307.264,6.900266647,6.809266567,6.965266228,337.4172058,295.4341431,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_20:2),917.612,307.264,6.926383495,6.802383423,6.972883224,314.6526184,231.6373596,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_20:3),915.597,305.249,6.234649658,6.167150021,6.329149723,748.5228271,333,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_20:3),915.597,305.249,6.254433632,6.165533543,6.317933559,1020.23053,869.1446533,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_20:4),913.581,303.233,5.867750168,5.786750317,5.989250183,4581.175781,1543.123901,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_20:4),913.581,303.233,5.876733303,5.782233715,5.998233318,1089.703491,548.102356,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_20:5),911.565,301.217,5.151816845,5.151816845,5.80151701,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_20:5),911.565,301.217,5.418550014,5.148550034,5.810050011,370.1402283,325.6860962,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_22:5),939.597,329.249,5.701333523,5.701333523,6.3628335,0,0,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_22:5),939.597,329.249,5.937583447,5.696383476,6.366383553,287.1542053,262.3433228,03/13/2021 16:21:44
PLASMA_LTR,PI,PI(20:0_22:6),937.581,327.233,5.23603344,5.168533325,5.519533157,288.9390564,219.9029388,03/14/2021 05:33:51
Sample_1,PI,PI(20:0_22:6),937.581,327.233,5.165400028,5.165400028,5.51639986,0,0,03/13/2021 16:21:44
PLASMA_LTR,PI,SIL_PI(15:0_18:1)_d7_SPLASH,828.56,288.298,5.441516399,5.360516548,5.536016464,146925.8125,35748.27344,03/14/2021 05:33:51
Sample_1,PI,SIL_PI(15:0_18:1)_d7_SPLASH,828.56,288.298,5.438533306,5.357533455,5.546533585,144926.1563,39889.55078,03/13/2021 16:21:44
PLASMA_LTR,PS,PS(14:0_14:0),678.435,227.202,4.809416771,4.809416771,5.474316597,0,0,03/14/2021 05:33:51
Sample_1,PS,PS(14:0_14:0),678.435,227.202,4.807149887,4.807149887,5.47454977,0,0,03/13/2021 16:21:44
PLASMA_LTR,PS,PS(14:0_18:1),732.482,281.249,7.032133579,6.961933613,7.523533344,796.588562,333,03/14/2021 05:33:51
Sample_1,PS,PS(14:0_18:1),732.482,281.249,7.064849854,6.970449924,7.525049686,303.8553467,315.1590881,03/13/2021 16:21:44
PLASMA_LTR,PS,PS(14:0_18:2),730.466,279.233,7.010799885,6.923799992,7.12680006,1873.546509,660.6223755,03/14/2021 05:33:51
Sample_1,PS,PS(14:0_18:2),730.466,279.233,7.011100292,6.936100006,7.116100311,1943.194092,504.8468018,03/13/2021 16:21:44
