Molecule List Name	Precursor Name	Precursor Mz	Precursor Charge	Product Mz	Product Charge	Explicit Retention Time	Explicit Retention Time Window	Note	Source_ID	Source	control_chart	original_Precursor_Name	original_Note
PE	PE(20:3_20:3)	790.5	-1	305.2	-1	9.15	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(20:3_20:3)	SIL_PE(17:0_20:3)-d5
PE	PE(20:3_20:4)	788.5	-1	327.2	-1	8.62	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(20:3_20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(20:3_22:4)	816.6	-1	331.3	-1	9.2	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:3_22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(20:3_22:5)	814.5	-1	329.2	-1	8.5	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:3_22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(20:3_22:6)	812.5	-1	327.2	-1	8.14	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:3_22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(20:4_20:4)	786.5	-1	303.2	-1	8.88	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(20:4_20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(20:4_22:4)	814.5	-1	331.3	-1	9.07	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:4_22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(20:4_22:5)	812.5	-1	329.2	-1	8.43	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:4_22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(20:5_20:5)	782.5	-1	301.2	-1	8.92	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(20:5_20:5)	SIL_PE(17:0_20:3)-d5
PE	PE(20:5_22:4)	812.5	-1	331.3	-1	8.07	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:5_22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(20:5_22:5)	810.5	-1	329.2	-1	7.36	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(20:5_22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(22:4_22:4)	842.6	-1	331.3	-1	10.12	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(22:4_22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(22:5_22:6)	836.5	-1	327.2	-1	10.29	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(22:5_22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(22:6_22:6)	834.5	-1	327.2	-1	10.1	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(22:6_22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(O-16:0_16:0)	676.529	-1	255.233	-1	8.31	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/16:0)	SIL_PE(17:0_16:1)-d5
PE	PE(O-16:0_16:1)	674.513	-1	253.217	-1	7.37	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/16:1)	SIL_PE(17:0_16:1)-d5
PE	PE(O-16:0_18:0)	704.56	-1	283.264	-1	8.41	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/18:0)	SIL_PE(17:0_18:1)-d5
PE	PE(O-16:0_18:1)	702.544	-1	281.249	-1	8.42	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(O-16:0_18:2)	700.529	-1	279.233	-1	7.58	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/18:2)	SIL_PE(17:0_18:1)-d5
PE	PE(O-16:0_18:3)	698.513	-1	277.217	-1	6.75	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/18:3)	SIL_PE(17:0_18:1)-d5
PE	PE(O-16:0_20:1)	730.576	-1	309.28	-1	9.5	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/20:1)	SIL_PE(17:0_20:3)-d5
PE	PE(O-16:0_20:2)	728.56	-1	307.264	-1	8.5	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/20:2)	SIL_PE(17:0_20:3)-d5
PE	PE(O-16:0_20:3)	726.544	-1	305.249	-1	7.84	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/20:3)	SIL_PE(17:0_20:3)-d5
PE	PE(O-16:0_20:4)	724.529	-1	303.233	-1	7.47	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(O-16:0_20:5)	722.513	-1	301.217	-1	7.33	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/20:5)	SIL_PE(17:0_20:3)-d5
PE	PE(O-16:0_22:4)	752.56	-1	331.264	-1	8.2	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(O-16:0_22:5)	750.544	-1	329.249	-1	7.52	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(O-16:0_22:6)	748.529	-1	327.233	-1	7.23	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(O-16:0/22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(O-18:0_16:0)	704.56	-1	255.233	-1	8.02	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/16:0)	SIL_PE(17:0_16:1)-d5
PE	PE(O-18:0_16:1)	702.544	-1	253.217	-1	7.17	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/16:1)	SIL_PE(17:0_16:1)-d5
PE	PE(O-18:0_18:0)	732.591	-1	283.264	-1	8.2	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/18:0)	SIL_PE(17:0_18:1)-d5
PE	PE(O-18:0_18:1)	730.576	-1	281.249	-1	8.2	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(O-18:0_18:2)	728.56	-1	279.233	-1	7.44	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/18:2)	SIL_PE(17:0_18:1)-d5
PE	PE(O-18:0_18:3)	726.544	-1	277.217	-1	6.7	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/18:3)	SIL_PE(17:0_18:1)-d5
PE	PE(O-18:0_20:1)	758.607	-1	309.28	-1	10.1	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/20:1)	SIL_PE(17:0_20:3)-d5
PE	PE(O-18:0_20:2)	756.591	-1	307.264	-1	9.67	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/20:2)	SIL_PE(17:0_20:3)-d5
PE	PE(O-18:0_20:3)	754.576	-1	305.249	-1	8.9	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/20:3)	SIL_PE(17:0_20:3)-d5
PE	PE(O-18:0_20:4)	752.56	-1	303.233	-1	8.5	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(O-18:0_20:5)	750.544	-1	301.217	-1	7.7	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/20:5)	SIL_PE(17:0_20:3)-d5
PE	PE(O-18:0_22:4)	780.591	-1	331.264	-1	9.32	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(O-18:0_22:5)	778.576	-1	329.249	-1	8.6	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(O-18:0_22:6)	776.56	-1	327.233	-1	8.2	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(O-18:0/22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(P-14:0_18:0)	674.5	-1	283.264	-1	8.04	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-14:0/18:0)	SIL_PE(17:0_18:1)-d5
PE	PE(P-14:0_18:1)	672.5	-1	281.249	-1	7	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-14:0/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(P-16:0_16:0)	674.5	-1	255.233	-1	8.19	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/16:0)	SIL_PE(17:0_16:1)-d5
PE	PE(P-16:0_16:1)	672.5	-1	253.217	-1	7.25	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/16:1)	SIL_PE(17:0_16:1)-d5
PE	PE(P-16:0_18:0)	702.5	-1	283.264	-1	8.5	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/18:0)	SIL_PE(17:0_18:1)-d5
PE	PE(P-16:0_18:1)	700.5	-1	281.249	-1	8.28	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(P-16:0_18:2)	698.5	-1	279.233	-1	7.47	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/18:2)	SIL_PE(17:0_18:1)-d5
PE	PE(P-16:0_18:3)	696.5	-1	277.217	-1	6.77	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/18:3)	SIL_PE(17:0_18:1)-d5
PE	PE(P-16:0_20:1)	728.6	-1	309.28	-1	9.35	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/20:1)	SIL_PE(17:0_20:3)-d5
PE	PE(P-16:0_20:2)	726.5	-1	307.264	-1	8.45	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/20:2)	SIL_PE(17:0_20:3)-d5
PE	PE(P-16:0_20:3)	724.5	-1	305.249	-1	7.74	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/20:3)	SIL_PE(17:0_20:3)-d5
PE	PE(P-16:0_20:4)	722.5	-1	303.233	-1	7.34	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(P-16:0_20:5)	720.5	-1	301.217	-1	6.69	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/20:5)	SIL_PE(17:0_20:3)-d5
PE	PE(P-16:0_22:4)	750.5	-1	331.264	-1	8.09	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(P-16:0_22:5)	748.5	-1	329.249	-1	7.4	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(P-16:0_22:6)	746.5	-1	327.233	-1	7.07	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-16:0/22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(P-16:1_18:1)	698.5	-1	281.249	-1	7.46	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-16:1/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:0_16:0)	702.5	-1	255.233	-1	9.32	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/16:0)	SIL_PE(17:0_16:1)-d5
PE	PE(P-18:0_16:1)	700.5	-1	253.217	-1	8.29	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/16:1)	SIL_PE(17:0_16:1)-d5
PE	PE(P-18:0_18:0)	730.6	-1	283.264	-1	10.1	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/18:0)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:0_18:1)	728.6	-1	281.249	-1	9.4	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:0_18:2)	726.5	-1	279.233	-1	8.55	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/18:2)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:0_18:3)	724.5	-1	277.217	-1	7.79	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/18:3)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:0_20:1)	756.6	-1	309.28	-1	10.1	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/20:1)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:0_20:2)	754.6	-1	307.264	-1	9.5	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/20:2)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:0_20:3)	752.6	-1	305.249	-1	8.88	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/20:3)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:0_20:4)	750.5	-1	303.233	-1	8.4	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:0_20:5)	748.5	-1	301.217	-1	7.67	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/20:5)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:0_22:4)	778.6	-1	331.264	-1	9.21	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(P-18:0_22:5)	776.6	-1	329.249	-1	8.4	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(P-18:0_22:6)	774.5	-1	327.233	-1	8.1	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:0/22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(P-18:1_16:0)	700.5	-1	255.233	-1	8.27	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/16:0)	SIL_PE(17:0_16:1)-d5
PE	PE(P-18:1_16:1)	698.5	-1	253.217	-1	7.37	0.5	SIL_PE(17:0_16:1)-d5	SIL_17:0-16:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/16:1)	SIL_PE(17:0_16:1)-d5
PE	PE(P-18:1_18:0)	728.6	-1	283.2	-1	9.4	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/18:0)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:1_18:1)	726.5	-1	281.249	-1	8.39	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/18:1)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:1_18:2)	724.5	-1	279.233	-1	7.58	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/18:2)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:1_18:3)	722.5	-1	277.217	-1	6.89	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/18:3)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:1_20:1)	754.6	-1	309.28	-1	9.44	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/20:1)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:1_20:2)	752.6	-1	307.264	-1	8.55	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/20:2)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:1_20:3)	750.5	-1	305.249	-1	7.8	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/20:3)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:1_20:4)	748.5	-1	303.233	-1	7.46	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:1_20:5)	746.5	-1	301.217	-1	6.7	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/20:5)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:1_22:4)	776.6	-1	331.264	-1	8.2	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/22:4)	SIL_PE(17:0_22:4)-d5
PE	PE(P-18:1_22:5)	774.5	-1	329.249	-1	7.48	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/22:5)	SIL_PE(17:0_22:4)-d5
PE	PE(P-18:1_22:6)	772.5	-1	327.233	-1	7.18	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:1/22:6)	SIL_PE(17:0_22:4)-d5
PE	PE(P-18:2_18:2)	722.5	-1	279.233	-1	6.79	0.5	SIL_PE(17:0_18:1)-d5	SIL_17:0-18:1 PE-d5	UltimateSPLASH	FALSE	PE(P-18:2/18:2)	SIL_PE(17:0_18:1)-d5
PE	PE(P-18:2_20:4)	746.5	-1	303.233	-1	6.7	0.5	SIL_PE(17:0_20:3)-d5	SIL_17:0-20:3 PE-d5	UltimateSPLASH	FALSE	PE(P-18:2/20:4)	SIL_PE(17:0_20:3)-d5
PE	PE(P-18:2_22:6)	770.5	-1	327.233	-1	6.47	0.5	SIL_PE(17:0_22:4)-d5	SIL_17:0-22:4 PE-d5	UltimateSPLASH	FALSE	PE(P-18:2/22:6)	SIL_PE(17:0_22:4)-d5
PE	SIL_PE(17:0_14:1)-d5	679.5	-1	225	-1	6.26	0.5	NA	NA	UltimateSPLASH	FALSE	SIL_PE(17:0_14:1)-d5	NA
PE	SIL_PE(17:0_16:1)-d5	707.4	-1	253.22	-1	7.18	0.5	NA	NA	UltimateSPLASH	FALSE	SIL_PE(17:0_16:1)-d5	NA
PE	SIL_PE(17:0_18:1)-d5	735.7	-1	281	-1	8.2	0.5	NA	NA	UltimateSPLASH	FALSE	SIL_PE(17:0_18:1)-d5	NA
PE	SIL_PE(17:0_20:3)-d5	759.6	-1	305.25	-1	7.72	0.5	NA	NA	UltimateSPLASH	FALSE	SIL_PE(17:0_20:3)-d5	NA
PE	SIL_PE(17:0_22:4)-d5	785.8	-1	331.26	-1	8.06	0.5	NA	NA	UltimateSPLASH	FALSE	SIL_PE(17:0_22:4)-d5	NA
PG	PG(14:0_14:0)	665.44	-1	227.202	-1	4.6	0.5	SIL_PG(17:0_14:1)-d5	SIL_17:0-14:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_14:0)	SIL_PG(17:0_14:1)-d5
PG	PG(14:0_15:0)	679.5	-1	241.2	-1	5.18	0.5	SIL_PG(17:0_14:1)-d5	SIL_17:0-14:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_15:0)	SIL_PG(17:0_14:1)-d5
PG	PG(14:0_16:0)	693.5	-1	227.2	-1	5.05	0.5	SIL_PG(17:0_16:1)-d5	SIL_17:0-16:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_16:0)	SIL_PG(17:0_16:1)-d5
PG	PG(14:0_16:1)	691.5	-1	253.2	-1	4.63	0.5	SIL_PG(17:0_16:1)-d5	SIL_17:0-16:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_16:1)	SIL_PG(17:0_16:1)-d5
PG	PG(14:0_18:0)	721.5	-1	227.2	-1	5.12	0.5	SIL_PG(17:0_18:1)-d5	SIL_17:0-18:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_18:0)	SIL_PG(17:0_18:1)-d5
PG	PG(14:0_18:1)	719.487	-1	281.249	-1	5.05	0.5	SIL_PG(17:0_18:1)-d5	SIL_17:0-18:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_18:1)	SIL_PG(17:0_18:1)-d5
PG	PG(14:0_18:2)	717.471	-1	279.233	-1	4.82	0.5	SIL_PG(17:0_18:1)-d5	SIL_17:0-18:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_18:2)	SIL_PG(17:0_18:1)-d5
PG	PG(14:0_18:3)	715.456	-1	277.217	-1	5.1	0.5	SIL_PG(17:0_18:1)-d5	SIL_17:0-18:1 PG-d5	UltimateSPLASH	FALSE	PG(14:0_18:3)	SIL_PG(17:0_18:1)-d5
PG	PG(14:0_20:1)	747.518	-1	309.28	-1	7.05	0.5	SIL_PG(17:0_20:3)-d5	SIL_17:0-20:3 PG-d5	UltimateSPLASH	FALSE	PG(14:0_20:1)	SIL_PG(17:0_20:3)-d5
PG	PG(14:0_20:3)	743.487	-1	305.249	-1	6.9	0.5	SIL_PG(17:0_20:3)-d5	SIL_17:0-20:3 PG-d5	UltimateSPLASH	FALSE	PG(14:0_20:3)	SIL_PG(17:0_20:3)-d5
PG	PG(14:0_20:4)	741.471	-1	303.233	-1	4.69	0.5	SIL_PG(17:0_20:3)-d5	SIL_17:0-20:3 PG-d5	UltimateSPLASH	FALSE	PG(14:0_20:4)	SIL_PG(17:0_20:3)-d5
PG	PG(14:0_20:5)	739.456	-1	301.217	-1	4.92	0.5	SIL_PG(17:0_20:3)-d5	SIL_17:0-20:3 PG-d5	UltimateSPLASH	FALSE	PG(14:0_20:5)	SIL_PG(17:0_20:3)-d5
PG	PG(14:0_22:4)	769.503	-1	331.264	-1	6.8	0.5	SIL_PG(17:0_22:4)-d5	SIL_17:0-22:4 PG-d5	UltimateSPLASH	FALSE	PG(14:0_22:4)	SIL_PG(17:0_22:4)-d5
PG	PG(14:0_22:6)	765.471	-1	327.233	-1	5.39	0.5	SIL_PG(17:0_22:4)-d5	SIL_17:0-22:4 PG-d5	UltimateSPLASH	FALSE	PG(14:0_22:6)	SIL_PG(17:0_22:4)-d5
PG	PG(14:1_14:1)	661.4	-1	225.2	-1	3.96	0.5	SIL_PG(17:0_14:1)-d5	SIL_17:0-14:1 PG-d5	UltimateSPLASH	FALSE	PG(14:1_14:1)	SIL_PG(17:0_14:1)-d5
PG	PG(15:0_15:0)	693.5	-1	241.2	-1	5.2	0.5	SIL_PG(17:0_14:1)-d5	SIL_17:0-14:1 PG-d5	UltimateSPLASH	FALSE	PG(15:0_15:0)	SIL_PG(17:0_14:1)-d5
PG	PG(15:0_16:1)	705.5	-1	241.2	-1	5.02	0.5	SIL_PG(17:0_16:1)-d5	SIL_17:0-16:1 PG-d5	UltimateSPLASH	FALSE	PG(15:0_16:1)	SIL_PG(17:0_16:1)-d5
PG	PG(15:0_17:0)	721.5	-1	241.2	-1	5.27	0.5	SIL_PG(17:0_16:1)-d5	SIL_17:0-16:1 PG-d5	UltimateSPLASH	FALSE	PG(15:0_17:0)	SIL_PG(17:0_16:1)-d5
PG	PG(15:0_18:0)	735.5	-1	241.2	-1	6.09	0.5	SIL_PG(17:0_18:1)-d5	SIL_17:0-18:1 PG-d5	UltimateSPLASH	FALSE	PG(15:0_18:0)	SIL_PG(17:0_18:1)-d5
